"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Parchment Swarm","transmutation","","","magus 5, occultist 4, sorcerer/wizard 5","1 standard action","S, M (blank parchment or magic scroll; see text)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Reflex half; see text","yes","When you cast this spell, you quickly tear a parchment into shreds, releasing the flying fragments to swarm around a target creature and deliver thousands of tiny paper cuts. Using normal parchment, the spell deals 1d6 points of magical slashing damage per caster level (maximum 15d6).  If you use a magic scroll as the material component, choose one of the spells stored in the scroll. If the spell is 1st level, you can choose to apply the effect of that spell to the parchment swarm's target on a failed Reflex save (if the spell on the scroll has its own saving throw, the target then attempts that save as normal). If the spell on the scroll is at least 2nd level, you can choose to instead change parchment swarm to affect a 20-foot-radius spread instead of a single target.","Occult Adventures"
"Placebo Effect","illusion","phantasm","mind-affecting","medium 2, mesmerist 2, psychic 2","1 standard action","V, M (a sugar cube)","0","touch","","","creature touched","1 minute/level","0","0","Will disbelief (harmless)","Yes (harmless)","The subject temporarily ceases to feel the ill effects of a single ongoing affliction or condition from the following list: blinded, cursed, dazed, deafened, diseased, fatigued, frightened, nauseated, panicked, paralyzed, poisoned, shaken, sickened, staggered, or stunned. If that affliction or condition has a duration, it is suspended until this spell expires. If the subject has multiple instances of the same type of affliction (such as multiple diseases), a single casting of this spell can suspend only one of them. Placebo effect doesn't remove or temporarily negate any damage that the affliction may have already caused, nor does it provide protection against receiving such conditions again.","Occult Adventures"
"Possession","necromancy","","","medium 3, mesmerist 5, occultist 4, psychic 5, sorcerer/wizard 5, spiritualist 4, summoner/unchained summoner 5, witch 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 hour/level (D)","1","0","Will negates","yes","You attempt to possess a creature by projecting your soul into its  body. The target creature must be within spell range and you must know where it is, though you do not need line of sight or line of effect to it. When you transfer your soul upon casting, your body appears to be dead. Failure to take over a host ends the spell.  If you are successful, your life force occupies the host body. The host's soul is imprisoned with you, but can still use its own senses (though it can't assert any influence or use even purely mental abilities). You can communicate telepathically with the host as if you shared a common language, but only with your consent. You keep your Intelligence, Wisdom, Charisma, level, class, base attack bonus, base save bonuses, alignment, and mental abilities. The body retains its Strength, Dexterity, Constitution, hit points, natural abilities, and automatic abilities. A body with extra limbs doesn't allow you to make more attacks (or more advantageous two-weapon attacks) than normal. You can't activate the body's extraordinary or supernatural abilities, nor can you cast any of its spells or spell-like abilities.  As a standard action, you can shift freely back to your own body regardless of range, so long as it remains on the same plane. If the host's body is killed, you return to your own body and the life force of the host departs (it is dead). If your body is slain, when the spell expires or the host's body is killed, you are slain. It is possible to cast this spell on a new target from within another creature's body; this resets the duration. You still return to your original body (not any intermediate body) when you take a standard action to do so or the spell's duration expires. Returning to your body ends the spell. Creatures whose souls are their bodies, such as incorporeal undead and non-native outsiders, use the effects of greater possession instead.","Occult Adventures"
"Possession, Greater","necromancy","","","occultist 6, psychic 8, sorcerer/wizard 8, spiritualist 6, witch 8","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 hour/level (D)","1","0","Will negates","yes","This spell functions as possession, but when you possess a host, you enter the host's body and your physical body vanishes. You are ejected to the closest empty square upon expiration of the spell or upon the host's death.","Occult Adventures"
"Primal Regression","enchantment","compulsion","mind-affecting","druid 6, mesmerist 5, psychic 6, shaman 6, witch 7","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature/2 levels, no two of which can be more than 30 feet apart","1 minute/level","0","0","Will negates","yes","This spell sequesters the targets' ability for higher reasoning, allowing their darker impulses to come to the fore. An affected target becomes a ravening monster-savage, bloodthirsty, and brutish. Until the spell ends, the targets have all of the following benefits and drawbacks.  • Targets' Intelligence and Charisma scores drop to 3 (if the scores were higher), and they are unable to use Intelligence-or Charisma-based skills, cast spells, understand language, or communicate coherently.  • Targets take a -4 penalty on Will saves.  • Targets gain a +6 enhancement bonus to Strength, a +2 natural armor bonus to AC, and 2d8 temporary hit points. These temporary hit points disappear at the end of the spell's duration.  When the spell ends, each affected creature must succeed at a Will saving throw or take 1d4 points of Intelligence drain and 1d4 points of Charisma damage.","Occult Adventures"
"Psychic Asylum","illusion","phantasm","mind-affecting","mesmerist 5, psychic 5, sorcerer/wizard 6","1 swift action","V, S","0","personal","","","you","instantaneous; see text","0","0","none","no","You retreat into a mindscape (see page 234) of your own making that allows you to perform a lengthy mental task in an instant. You create a mental landscape that provides succor and calm for you, such as a library, sitting room, garden, or childhood tree house. You can spend up to 15 minutes in your psychic asylum. While you are within, no time passes for your body, and when you emerge you can continue with your turn. The mindscape is overt, finite, and has a rapid passage of time.  While within the mindscape, you can consult any text, recall any conversation, or remember any image that you have been exposed to with perfect clarity and recollection, as if you had an eidetic memory. You must have seen or heard the material within a time frame of 1 week per level. For example, you might wish to reexamine a passage of text from an ancient manuscript you rapidly scanned in a library 2 weeks prior. While in the psychic asylum, you can perfectly recall the precise layout of the text  within the ancient manuscript and read it word for word. Once you emerge from the psychic asylum, you can recall the details of what you had just studied as clearly as if you had just looked at it, but you no longer have total recall of the material.  If you're able to prepare spells, you can use the time to prepare a single spell. For example, if you were poisoned, you could use your swift action to cast psychic asylum, pray and meditate for the full 15 minutes to gain neutralize poison, then emerge from the mindscape and immediately cast the spell upon yourself as your standard action.  Any mind-affecting spell that was affecting you before you cast the spell continues to expend its duration on you while you are within the psychic asylum, so you can use this spell to wait out the effects of such a condition. Effects that are currently affecting your body do not expend additional duration while you are in the psychic asylum, but you also don't experience their effects during the time spent there.","Occult Adventures"
"Psychic Crush I","necromancy","","mind-affecting","psychic 5","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will partial and Fortitude partial; see text","yes","Using your psychic power, you invade the mind of the target and tear it asunder, causing massive internal damage to both its mind and body. If the target succeeds at the initial Will save, it is sickened for 1 round. If the target fails its Will save, it must attempt a Fortitude save (with a +4 circumstance bonus on this save if it has more than half its total hit points remaining). If it also fails the Fortitude save, the target is reduced to -1 hit points and is dying. If the target succeeds at its Fortitude save, it instead takes 3d6 points of damage + 1 point of damage per caster level, which cannot reduce the target below -1 hit point, and the target is sickened for 1 round. This attack has no effect on creatures without an Intelligence score.","Occult Adventures"
"Psychic Crush II","necromancy","","mind-affecting","psychic 6","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will partial and Fortitude partial; see text","yes","This functions as psychic crush I, but on a successful Fortitude save, the target takes 5d6 points of damage + 1 point of  damage per caster level. In addition, the target receives a +4 circumstance bonus on the Fortitude save only if it is at full hit points; otherwise, it gains a +2 bonus if it has more than half its total hit points remaining. This spell can be undercast.","Occult Adventures"
"Psychic Crush III","necromancy","","mind-affecting","psychic 7","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will partial and Fortitude partial; see text","yes","This functions as psychic crush I, but the target takes 7d6 points of damage + 1 point of damage per caster level on a successful Fortitude save and 1 point of damage per caster level on a successful Will save. The target receives a +2 circumstance bonus on the Fortitude save if it is at full hit points, and no bonus if it has taken any damage. This spell can be undercast.","Occult Adventures"
"Psychic Crush IV","necromancy","","mind-affecting","psychic 8","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will partial and Fortitude partial; see text","yes","This functions as psychic crush I, but the target takes 9d6 points of damage + 1 point of damage per caster level on a successful Fortitude or Will save. The target does not receive any saving throw bonus because of its hit points. If it is at fewer than half its total hit points, it doesn't gain a Fortitude save to resist this spell but instead proceeds as if it had automatically failed its Fortitude save. This spell can be undercast.","Occult Adventures"
"Psychic Crush V","necromancy","","mind-affecting","psychic 9","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will partial and Fortitude partial; see text","yes","This functions as psychic crush IV, but on a successful Fortitude or Will save, the target takes 11d6 points of damage + 1 point of damage per caster level. If it is at fewer than half its total hit points, the target takes a -2 penalty on the Will save to resist this spell. This spell can be undercast.","Occult Adventures"
"Psychic Image","illusion","shadow","","psychic 9","1 standard action","V","0","long (400 ft. + 40 ft./level)","","one shadow duplicate","","1 round/level (D)","1","0","Will disbelief (if interacted with)","yes","You envelop your consciousness in a quasi-real image of yourself. Your psychic image looks, sounds, and smells like you, but is intangible. While your mind occupies the image, you control it as though it were your own body, but you cannot directly affect physical objects. Your image moves with a fly speed of 60 feet and perfect maneuverability. Your senses perceive only what the image can see and hear while occupying it, and your own body is considered blind, deaf, and helpless. You can switch between the image and your body as a swift action. While your mind is in your body, the image is similarly helpless.  Your image can pass through solid objects as though you are incorporeal. It cannot go farther into a solid object than  your space (5 feet for a Small or Medium creature). It can't be damaged by most attacks or effects, whether or not they affect incorporeal creatures. However, mind-affecting effects targeted against or affecting your psychic image have their full effect on you whenever your mind occupies it.  If you desire, you can cast any psychic spell or spell-like ability with a range of touch or greater while your mind occupies your image. You can't cast non-psychic spells through the image, even if you possess them. The psychic image can cast only psychic illusion spells on itself. The spells affect other targets normally, despite originating from the psychic image.  Objects are affected by the psychic image as if they had succeeded at their Will saves. You need not maintain line of effect to your psychic image, but if you cross into another plane even for an instant, such as via blink, dimension door, or similar spells, the spell ends.","Occult Adventures"
"Psychic Reading","divination","","","bard 2, inquisitor 2, medium 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 2, spiritualist 1","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid creature","1 round","0","0","none","yes","You are able to read a person's surface thoughts and take cues from the person's appearance, body language, and manner of speech to infer a great deal of information about the person, even if that person is in disguise (including polymorph effects). When casting the spell, attempt a DC 20 Sense Motive check with a bonus equal to your caster level. A successful skill check reveals to you one of the following pieces of information of your choice, plus one additional piece of information for every 5 points by which your check result exceeds 20: age, alignment, class&#8224;, feats&#8224;, gender, native language, place of origin, race or ethnicity, racial traits&#8224;, religion, sexual orientation, or training in a Craft, Perform, or Profession skill. For items marked with a cross (&#8224;), if the target has more than one of these features, each one you discover counts as a piece of information.  There's a 70% chance that all information you receive is correct. This roll is made secretly. Otherwise, on a roll of 71-80, you receive one false piece of information, on a roll of 81-90 you receive two, and on a roll of 91-100 you receive three. You can't get more false information than the total number of pieces of information you discover.","Occult Adventures"
"Psychic Surgery","enchantment","","mind-affecting","mesmerist 5, psychic 6","10 minutes","V, M (diamond dust worth 250 gp)","1","touch","","","one willing and living creature","instantaneous","0","0","none","no","Psychic surgery cures the target of all Intelligence, Wisdom, and Charisma damage and restores all points permanently drained from the target's Intelligence, Wisdom, and Charisma scores. It also eliminates all ongoing insanity, confusion, and fear effects. Psychic surgery can also remove other mental afflictions, including enchantment spells and abilities, and even instantaneous effects, but in this case, if dispel magic couldn't remove the effect, psychic surgery works only if the spell level or equivalent spell level of the effect was 6th level or lower. Psychic surgery removes all effects magically altering the target's memory, even instantaneous effects, and it can restore a memory to perfect clarity like the second use of modify memory.","Occult Adventures"
"Purge Spirit","necromancy","","","medium 2, occultist 2, psychic 3, sorcerer/wizard 4, spiritualist 2, witch 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature or haunt","instantaneous","0","0","Will partial","yes","Purge spirit rips away at the target's spiritual substance, scattering it over a wide area and hampering the target's ability to reform. The target takes 1d6 points of damage per caster level (maximum 10d6) and is staggered for 1 round. On a successful saving throw, the target takes half damage and is not staggered. This spell affects astrally projected creatures, ethereal creatures, haunts, incorporeal creatures, mediums channeling a spirit, and phantoms, and at the GM's discretion can affect other spirits or creatures made of ectoplasm. Incorporeal creatures take full damage from purge spirit.","Occult Adventures"
"Quintessence","illusion","glamer","","bard 1, medium 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 1","1 standard action","V, S","0","touch","","","creature or object touched","10 minutes/level (D)","1","0","Will negates (harmless) and Will disbelief; see text","see text","You draw forth the idealized image of the target creature or object, masking any flaws or damage. An injured or ill creature appears healthy, and a damaged object or one with the broken condition appears intact. However, a corpse  masked by quintessence remains obviously dead, and a completely destroyed object can't be made to seem whole. This illusion has visual and tactile components. Careful examination of or handling the target grants a saving throw to disbelieve, but casual observation does not. Using a broken object for its intended purpose automatically reveals the deception. Appraise checks to assess the value of an object affected by quintessence estimate the value as an item of its type in perfect condition, unless the appraiser disbelieves the illusion.  Unwilling targets can negate the spell's effect on them with successful Will saves or with spell resistance. Those who interact with the target can attempt Will saves to see through the glamer, but spell resistance doesn't apply. Quintessence counters and dispels decrepit disguise.","Occult Adventures"
"Remote Viewing","divination","scrying","","medium 4, occultist 5, psychic 5, spiritualist 5","1 hour","V, S, M (incense)","0","see text","","","you","instantaneous","0","0","","","Your body enters a trance as you send your psychic senses to a distant location and gain psychic impressions of that location. You must specify the distance and direction to the location you desire to view remotely. This spell doesn't allow you to see the visual appearance of the location's surface, so it isn't useful for casting spells like teleport, but it grants you a psychic impression of the location, which could give you deeper information. For example, a forest that is home to a tight-knit community of fey might appear as a city in the trees, or a beautiful palace ruled by an evil king and warded by forbiddance might appear as a dark fortress encased in insubstantial chains.  During the 1 hour casting time of remote viewing, your real body is unconscious and helpless, and you are unaware of its surroundings.","Occult Adventures"
"Repress Memory","enchantment","compulsion","mind-affecting","bard 5, mesmerist 5, psychic 6","1 round","V, S","0","personal","","","you","instantaneous","0","0","","","This spell allows you to safeguard important knowledge, even from yourself. When casting this spell, you recount one piece of knowledge you possess (up to a maximum of 50 words). This knowledge disappears utterly from your mind, and you might not realize you forgot something. The magic of the spell patches omissions in your memory with indistinct haze  Repress memory protects against detect thoughts, discern lies, zone of truth, and similar spells, though careful questioning may reveal the gaps in your memory, or that your memory has been affected by the spell.  A repressed memory can be restored only by break enchantment, psychic surgery, limited wish, miracle, or wish. If you use this spell to negate the memory of a magical compulsion, it doesn't remove the compulsion, nor does it remove procedural memories that might affect your skills or class abilities.  At the GM's discretion, multiple castings of this spell might erase memories of a lengthier event or all memory of a place or individual from your memory.","Occult Adventures"
"Retrocognition","divination","","","medium 3, occultist 3, psychic 5, sorcerer/wizard 7","1 minute","V, S","0","personal","","","you","concentration, up to 1 minute/level","0","0","","","This spell allows you to gain psychic impressions from past events that occurred in your current location. Retrocognition reveals psychic impressions from events that occurred over the course of the last hour throughout the first minute of the duration, followed by impressions from the next hour back the next minute you concentrate, and so on. If a psychically traumatic or turbulent event happened during that time period, you must succeed at a concentration check (DC = 20, 30, or 40, depending on the severity of the psychic disturbance) or lose concentration on the spell.  At caster level 13th and higher, you can choose to collect impressions from over the course of a longer interval of time than an hour, beginning at 1 week per minute of concentration (as listed on the table below). The amount of detail you receive diminishes, so this eventually makes it harder to distinguish impressions left by anything but the most major events.  Caster Level Time Period  13th-15th 1 week per minute  16th-18th 1 year per minute  19th+ 1 century per minute","Occult Adventures"
"Riding Possession","necromancy","","","medium 2, mesmerist 4, occultist 3, psychic 4, sorcerer/wizard 4, spiritualist 3, summoner/unchained summoner 4, witch 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 hour/level (D); see text","1","0","Will negates","yes","You stealthily project your soul into the host's body as an observer, with limited ability to influence the target. This functions as possession, except the host is still in full control of its body and is unaware you are possessing it. You can't communicate with the host directly, but you can cast mind-affecting spells or riding possession on the host as long as you can cast these spells as purely mental actions. Even if the spell you cast would normally affect more than one target or an area, it can affect only the host. If the host succeeds at a saving throw against a spell that you cast in this way, it immediately becomes aware that it is possessed, and if it was already aware, it receives another saving throw against riding possession. Protection from evil and similar effects don't expel you from the host, but they do prevent you from casting further spells from within your host until their durations expire.","Occult Adventures"
"Sealed Life","abjuration","","","medium 2, spiritualist 3","1 standard action","S","0","close (25 ft. +5 ft./2 levels)","","","one creature","1 round/level","0","0","none","yes","You seal the life force within the target, preventing it from sharing its vitality with others. Affected creatures can't transfer damage to or from another, such as through shield other, a spiritualist's life bond, or a summoner's life link. Effects such as vampiric touch that steal vitality from others deal damage normally, but provide no benefits.","Occult Adventures"
"Sealed Life, Greater","abjuration","","","spiritualist 6","1 standard action","S","0","close (25 ft. +5 ft./2 levels)","","","one creature","1 minute/level","0","0","none","yes","This spell functions as sealed life, except it additionally provides the benefits of death ward and renders its targets immune to effects that extract or transfer its soul, such as possession and trap the soul. This spell prevents a soul from returning to its body if it has already departed, until the spell's duration expires.","Occult Adventures"
"Sessile Spirit","necromancy","","","cleric/oracle 5, inquisitor 4, medium 2, occultist 3, shaman 4, spiritualist 3, witch 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature or object (see text)","1 round/level (D)","1","0","Will negates (harmless)","yes","You reach into the target creature and cause that spirits within to become dormant and inactive. If the target is a medium with a spirit inhabiting its body or a spiritualist with a phantom inhabiting its consciousness (or a member of another class using the spirit or phantom class features), a failed save renders that spirit or phantom powerless, suppressing any benefits the spirit or phantom normally provides to its host, including bonus feats and spells known.  If a spirit within the target is a creature using a possession effect, including possess object, possession, or a ghost's malevolence, the spell targets the possessing creature rather than the creature it inhabits. On a failed save, the possessing spirit isn't exorcised from the target but is dazed for the duration of the spell.","Occult Adventures"
"Shadow Body","transmutation","polymorph","","sorcerer/wizard 7, spiritualist 5, witch 7","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","","","You exchange the crude matter of your material body with the insubstantial essence of the Plane of Shadow, becoming a living shadow yourself. You are visible as an unattached shadow in bright light or normal light, but you gain total concealment in dim light or darkness. Against creatures with darkvision, you gain concealment rather than total concealment. Your shadow body is incorporeal for most purposes, though you can't fly or pass through solid objects or creatures. However, you can move at your normal speed along any surface, including horizontal and vertical surfaces and liquids, and you are never slowed by difficult terrain. Your size doesn't change.  You can speak and cast spells and perform mental actions, but you have no physical substance and cannot manipulate objects or attack physically. You can deliver touch spells and effects as if making an incorporeal touch attack. Your equipment merges with your shadow body, so you can't cast spells with a material component unless those spells are prepared with Eschew Materials.","Occult Adventures"
"Spirit-Bound Blade","evocation","","","medium 4, occultist 4, shaman 4, spiritualist 3","1 standard action","S","0","touch","","","weapon touched","1 minute/level","0","0","Will negates (harmless, object)","no","You focus emotional energy and weave it into a shroud of hardened ectoplasm around the weapon you touch, infusing it with a ghostly glow and great power. The weapon becomes a ghost touch weapon, and gains one of the following additional benefits, depending on the type of emotion you  infuse into the weapon. If a special ability wouldn't apply to the chosen weapon (such as vicious on a ranged weapon), the weapon doesn't gain that benefit.  Anger: The weapon also gains the vicious special ability.  Dedication: The weapon also gains the returning special ability.  Despair: The weapon also gains the cruelUE special ability.  Fear: The weapon also gains the menacingUE special ability.  Hatred: The weapon also gains the cunningUE special ability.  Jealousy: The weapon also gains the mimeticUE special ability.  Zeal: The weapon also gains the keen special ability.  If you are a spiritualist and the type of emotional energy you choose matches the emotional focus of your phantom, the weapon grants its wielder a +2 bonus on skill checks with both skills you gain Skill Focus in from your phantom's emotional focus.","Occult Adventures"
"Synapse Overload","divination","","mind-affecting","mesmerist 4, psychic 5","1 standard action","V","0","touch","","","living creature touched","instantaneous","0","0","Fortitude partial (see text)","yes","You cause the target's mind to unleash a vast overflowing torrent of information throughout the target's body, causing the target's synapses to violently trigger. The target takes 1d6 points of electrical damage per caster level (maximum 15d6) and is staggered for 1 minute. A successful Fortitude saving throw doesn't reduce the damage, but it negates the staggered effect.","Occult Adventures"
"Synaptic Pulse","enchantment","compulsion","mind-affecting","mesmerist 3, psychic 3","1 standard action","V","0","30 ft.","30-ft.-radius spread centered on you","","","1 round","0","0","Will negates","yes","You emit a pulsating mental blast that stuns all creatures in range of your psychic shriek for 1 round.","Occult Adventures"
"Synaptic Pulse, Greater","enchantment","compulsion","mind-affecting","mesmerist 4, psychic 5","1 standard action","V","0","30 ft.","30-ft.-radius spread centered on you","","","1d4 rounds; see text","0","0","Will negates","yes","You emit a pulsating mental blast that stuns all creatures in range of your psychic shriek for 1d4 rounds. On a successful save, a creature is instead sickened for 1 round.","Occult Adventures"
