"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Winds of Vengeance","evocation","","air","cleric/oracle 9, druid 9, sorcerer/wizard 9, shaman 9","1 standard action","V, S, DF","0","personal","","","you","1 minute/level","0","0","","","You surround yourself with a buffeting shroud of supernatural, tornado-force winds. These winds grant you a fly speed of 60 feet with perfect maneuverability. Neither your armor nor your load affects this fly speed. The winds shield you from any other wind effects, and form a shell of breathable air around you, allowing you to fly and breathe underwater or in outer space. Ranged weapons (including giant-thrown boulders, siege weapon projectiles, and other massive ranged weapons) passing through the winds are deflected by the winds and automatically miss you. Gases and most gaseous breath weapons cannot pass though the winds. In addition, when a creature hits you with a melee attack, you can shape your winds so they lash out at that creature as an immediate action. The creature must make a Fortitude saving throw or take 5d8 points of bludgeoning damage and be knocked prone (if on the ground). On a failed save, Huge flying creatures are checked and Large-sized or smaller flying creatures are blown away instead of knocked prone (see page 439 of the Pathfinder RPG Core Rulebook for more information). On a successful save, the damage is halved and the creature is not knocked prone (or checked or blown away).","APG"
"World Wave","transmutation","","earth, water","druid 9, sorcerer/wizard 9","1 standard action","V, S, DF","0","see text","","see text","","1 round/level or 1 hour/level; see text (D)","1","0","none","yes","You cause any sort of natural terrain (including water, forest, desert, tundra, and so on) to surge beneath your feet and safely propel you with devastating force over great distances. This wave of terrain undulates as it passes over the world, harmlessly lifting or stretching objects, creatures, and phenomena with a connection to nature but tearing through and damaging anything else it encounters. When you cast the spell you must choose the wave's type, either a tsunami or a swell. If you choose a tsunami, you create a 30-foot-high tidal wave of earth or water hurtling across the landscape that lasts for 1 round per level. If you choose a swell, you create a more controlled and gentle 5-foot-high wave that lasts for 1 hour per level. Regardless of its form or composition, the crest of the wave extends 10 feet in front of and behind you, and 5 feet per level to both your left and right. You can stand or sit on the crest of this wave without any fear of falling off it and can even lie down and sleep (or take any other actions you could take if standing on solid ground) as it travels. You can grant up to one additional creature per level the ability to safely accompany you on this wave.  When you first create the wave, you must choose its path by facing the direction you wish it to travel. Once you make this decision, you cannot change it. The wave, in either version, moves at eight times your base land speed. Any object, creature, or phenomena strongly connected to, or a part of, the natural world simply rises up and down with the wave as it passes, taking no damage or injury. However, anything else coming into contact with the wave takes either 6d6 points of bludgeoning damage (if the tsunami) or 1d6 points of bludgeoning damage (if the swell).  The wave damages any manufactured object or structure. On the Material Plane, it also damages any creature of the aberration, construct, outsider, or undead type, or with the extraplanar subtype. Creatures with the construct or undead type take double damage from the wave. Other creatures, or creatures with even one druid class level (regardless of their type), are considered a part of the natural world and are unaffected by the wave. Note that on other planes of existence, what is considered to be a part of the natural world may vary at the GM's discretion.  The wave can travel up or down the sides of natural features so long as it does not exceed a 45-degree angle. You cannot alter the dimensions of the wave as it travels. If the wave encounters terrain that it cannot incorporate into itself, the wave simply flows over or around the obstacle (creatures riding the wave are harmlessly displaced to the side to avoid the obstacle) unless the terrain occupies one-half or more of the area of the wave's crest. In such cases the spell ends in 1d6 rounds as the wave falters and collapses, unless its duration would normally cause it to expire prior to that.  The momentum of the wave carries you forward through this new terrain without any injury until it collapses, at which point you suffer the normal effects of the terrain in which you are deposited. Terrain the wave cannot incorporate includes anything primarily made from fire (such as lava), air (such as an open cliff face), or something man-made (such as a city).  You can only create the wave if standing on the ground. You cannot create it when underground or on terrain that it cannot incorporate.","APG"
"Wrath","enchantment","compulsion","mind-affecting, emotion","inquisitor 1","1 standard action","V, S, M (a thorny vine)","0","personal","","","you","1 minute","0","0","","","You focus your anger against an enemy. Choose one enemy creature that you can see. You gain a +1 morale bonus on attack rolls and weapon damage rolls against that designated creature for every three caster levels you have (at least +1, maximum +3). You also receive this bonus on caster level checks made to overcome the creature's spell resistance, if any. At 12th level, you gain the benefits of the Improved Critical feat on attack rolls made against the designated creature. This effect doesn't stack with any other effect that expands the threat range of a weapon.","APG"
"Wrathful Mantle","evocation","","force, light","cleric/oracle 3, paladin 3","1 standard action","V, S, DF","0","touch or 5 ft.; see text","","","creature touched or all creatures within 5 ft.; see text","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","A shimmering mantle of light shrouds the subject, light like a torch. The subject of the spell gains a +1 resistance bonus on all saving throws per four caster levels (maximum +5 at 20th level). The subject can end the wrathful mantle at any time as a swift action to deal 2d8 points of force damage to all creatures within 5 feet.","APG"
"Hunter's Eye","divination","","","inquisitor 3, ranger 2","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one creature","1 minute/level","0","0","none","yes","Sharpening your perceptive abilities and tuning them against obfuscating effects, hunter's eye greatly enhances your senses against the target creature. You gain the ability to perceive the target when it is invisible or ethereal as though using the see invisibility spell, and receive a +20 competence bonus on Perception checks to locate the target. You ignore concealment provided by fog or mist, blur, displacement, invisibility, and similar effects affecting the target, but not concealment provided by darkness. This spell provides no benefits to your allies, and no benefits against creatures other than the target.","APG"
"Hunter's Howl","necromancy","","fear, mind-affecting, emotion","ranger 1","1 standard action","V, S","0","20 ft.","20-ft.-radius burst","","","1 round/level","0","0","Will negates","none","With a single primal howl, you strike fear in your opponents.  Until the end of the spell's duration, you treat those affected by it as if they were your favored enemy, gaining a +2 bonus on weapon attack and damage rolls against them, and a +2 bonus on Bluff, Knowledge, Perception, Sense Motive, and Survival checks against them. If an affected creature is already one of your favored enemies, it is shaken instead. This is a mindaffecting fear effect.","APG"
"Perceive Cues","transmutation","","","alchemist 2, inquisitor 2, ranger 2, witch 2, occultist 2, psychic 2, mesmerist 2","1 standard action","V, S, M (a drop of water)","0","personal","","","you","10 minutes/level","0","0","","","Your senses become preternaturally keen, and you gain insight into subtle behavioral cues. For the duration of the spell, you receive a +5 competence bonus on Perception and Sense Motive checks.","APG"
"Residual Tracking","divination","","","ranger 1, occultist 2","1 minute","V, S, M (a bit of plaster)","0","touch","","","footprint touched","instantaneous","0","0","none","no","By touching a footprint, you receive a clear mental image of the person or creature that made it. The image has the exact same appearance as the creature that made the footprint at the moment it made the imprint, including any telling features or expressions, any gear or equipment, or anything else the creature was carrying at the time. For example, the footprint of a horse would reveal both the horse and any creature riding it when it made the footprint.","APG"
"Blessing of Courage and Life","conjuration","healing","emotion","cleric/oracle 2, paladin 2","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 minute/level (see below)","0","0","Will negates (harmless)","yes (harmless)","With this prayer you provide long-lasting succor to a wounded creature. For as long as the effect lasts, the target receives a +2 morale bonus on saving throws against fear and death effects.  At any time while the spell is in effect, the target can choose to end the spell as a swift action for a burst of healing energy. The target loses the saving throw bonus, but is healed of 1d8 points of damage +1 point per caster level (maximum +10).","APG"
"Constricting Coils","enchantment","compulsion","mind-affecting","cleric/oracle 5, sorcerer/wizard 5","1 standard action","V, S, M/DF (a snakeskin)","0","medium (100 ft. + 10 ft./level)","","","one living creature","1 round/level (D); see text","1","0","Will negates; see text","yes","This spell functions like hold monster, except that the target is constricted as if by the coils of a large snake, taking 1d6+6 points of bludgeoning damage each round that it fails its save. A successful save ends both the paralyzing and constriction effects.","AP 42"
"Ancestral Memory","divination","","","alchemist 5, cleric/oracle 5, druid 4","1 standard action","V, S","0","personal","","","you","1 round/level","0","0","","","When you cast this spell, you open your mind to the vast experiences of your ancestors in the hope of learning something pertinent about your current situation. The chance of successfully finding an ancestral memory that is pertinent is equal to 70% + your caster level. Failure indicates you merely gain a +5 insight bonus on all Intelligence-based skill checks for the duration of the spell.  Success indicates that you not only gain the +5 insight bonus on all Intelligence-based skill checks, but that one of your ancestors came across a situation or problem similar to one you are currently facing. In this case, the GM provides you with some specific information to assist you in overcoming your problem.  For example, a character might encounter a clay golem deep underground, and finds that her magic weapon and spells seem to be useless against the creature. She successfully casts ancestral memory, and ""remembers"" the proper type of weapons and spells that work against such creatures.","Inner Sea World Guide"
"Gorum's Armor","transmutation","","","cleric/oracle 1, inquisitor 1, magus 1","1 standard action","V, S, M (1 iron spike)","0","touch","","","1 suit of metal armor or 1 metal shield","10 minutes/level","0","0","Fortitude negates (harmless)","yes (harmless)","The targeted suit of armor or shield sprouts thousands of tiny iron spikes like porcupine quills. These do not harm the armor's wearer (though donning or removing armor under the effects of this spell takes twice as long), but they act as armor spikes or shield spikes (as appropriate). Any creature attacking the wearer with natural weapons takes 1 point of piercing damage for each attack that hits. At 5th level, the spikes gain a +1 enhancement bonus on attack and damage rolls; this bonus increases to +2 at 10th level. At 15th level, the spikes also gain the anarchic weapon quality.","Inner Sea World Guide"
"Harrowing","divination","","","bard 3, sorcerer/wizard 3, witch 3","10 minutes","V, S, F (a Harrow deck)","0","touch","","","one creature","1 day/level or until fulfilled","0","0","","","You use a Harrow deck to tell a fortune for yourself or someone else. If you cast harrowing on another creature, you must remain adjacent to the target for the duration of the casting time. A harrowing must describe one set of events or course of action (for example, ""hunting down the pirate king,"" or ""traveling to Viperwall to search for a magic sword"") that the target of the spell intends to undertake at some point during the spell's duration. If you have access to a Harrow deck, draw nine cards when this spell is cast. If you do not have a Harrow deck, you can simulate the draws by rolling a d6 and a d10 for each of the nine cards, as detailed on page 293 of this book. Record the ability score and alignment associated with each card. Each of these cards grants a luck bonus or a penalty on a specific type of d20 check; the magnitude of the penalty or bonus depends upon how closely that particular card's alignment matches the target creature's alignment. If the card and target's alignments are identical, that card provides a +2 luck bonus on the associated suit's check. If the card and target's alignments are of the opposite alignment (see below), the card inflicts a -1 penalty on that associated check. If the card has any other alignment, it provides a +1 luck bonus on the associated suit's check. While penalties persist on all associated checks for as long as the harrowing persists, the bonuses are one-use bonuses that the harrowed character can ""spend"" at any time to modify that card's associated check. You can spend a bonus to modify an appropriate roll after the die is rolled, but cannot spend the bonus once you know the result of the roll. Since all of the bonuses granted by a harrowing are luck bonuses, they do not stack with each other. Penalties, on the other hand, do stack. Once you spend all of the bonuses granted by a harrowing, or once the spell's duration ends, the spell ends and the penalties are removed. A single creature can only be under the effects of one harrowing at a time. If it is subjected to a second harrowing while a previous harrowing is still in effect, the new harrowing automatically fails. Associated Suit Checks Suit Associated Check Hammer (Str) Attack rolls (ranged and melee) Key (Dex) Reflex saving throws Shield (Con) Fortitude saving throws Book (Int) Skill checks Star (Wis) Will saving throws Crown (Cha) Any d20 roll Opposition Alignments Alignment Opposition LG CE NG NE CG LE LN CN N LG, LE, CG, or CE (pick one when spell is cast) CN LN LE CG NE NG CE LG","Inner Sea World Guide"
"Infernal Healing","conjuration","healing","evil","cleric/oracle 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1","1 round","V, S, M (1 drop of devil blood or 1 dose of unholy water)","0","touch","","","creature touched","1 minute","0","0","Will negates (harmless)","yes (harmless)","You anoint a wounded creature with devil's blood or unholy water, giving it fast healing 1. This ability cannot repair damage caused by silver weapons, good-aligned weapons, or spells or effects with the good descriptor. The target detects as an evil creature for the duration of the spell and can sense the evil of the magic, though this has no long-term effect on the target's alignment.","Inner Sea World Guide"
"Infernal Healing, Greater","conjuration","healing","evil","cleric/oracle 4, magus 4, sorcerer/wizard 4, summoner/unchained summoner 4, witch 4","1 round","V, S, M (1 drop of devil blood or 1 dose of unholy water)","0","touch","","","creature touched","1 minute","0","0","Will negates (harmless)","yes (harmless)","As infernal healing, except the target gains fast healing 4 and the target detects as an evil cleric.","Inner Sea World Guide"
"Lover's Vengeance","enchantment","compulsion","mind-affecting","bard 3, cleric/oracle 3, sorcerer/wizard 3, witch 3","1 minute","V, M (a piece of jewelry worth at least 100 gp)","1","touch","","","creature touched","up to 1 day/level (D) or until discharged","1","0","Will negates (harmless)","Yes (harmless)","You inspire yourself or a lover to a vengeful rage against a chosen enemy, who must be a creature that has wronged you in some way. If cast on you, the next time you are in combat with that enemy, you gain the benefits of a rage spell. If cast on a lover, he or she gains the benefits of a rage spell the next time the lover is in combat against your enemy. This variant of the spell must be cast within 1 hour of an intimate encounter with the target. The rage effect lasts 1 round per level. If the creature that triggers the rage effect is one of your lovers or ex-lovers, the benefits granted by the rage spell double. This spell counts as a contingency spell on the target for the purpose of multiple contingent effects. Worshipers of Calistria are fond of using this spell, and many keep the effect running whenever possible.","Inner Sea World Guide"
"Shield Of The Dawnflower","evocation","","fire, good, light","bard 4, cleric/oracle 4, magus 4, paladin 4, ranger 4","1 standard action","V, S, DF","0","personal","","","you","1 round/level","0","0","see text","no","You create a disk of sunlight on one arm. Any creature that strikes you with a melee attack deals normal damage, but also takes 1d6 points of fire damage + 1 point per caster level (maximum +15). Creatures with reach weapons are not subject to this damage if they attack you. The shield provides illumination as if it were a continual flame spell. You can only have one instance of this spell in effect at a time. It does not stack with similar damaging aura spells such as fire shield.","Inner Sea World Guide"
"Teleport Trap","abjuration","","","sorcerer/wizard 7","10 minutes","V, S, M (powdered lodestone and silver worth 100 gp per 40-ft. cube)","1","medium (100 ft. + 10 ft./level)","one 40-ft. cube/level (S)","","","1 day/level","0","1","Will negates","yes","Teleport trap wards an area, redirecting all teleportation into or out of the area to a specific point within the area determined by you at the time of casting. The destination must be an open space on a solid surface. The spell's area overlaps walls and other solid and liquid objects (preventing intruders from bypassing the ward by teleporting into a wall or through similar means). A teleporting creature that is affected by a teleport trap can resist the effect with a Will save-if the save is successful, the creature simply doesn't teleport at all (but the use of the teleport effect is still consumed)-either to the intended location or the teleport trap's actual destination. A DC 27 Knowledge (arcana) allows such a creature to recognize the teleport trap's presence, but does not reveal the trap's linked destination.  At your discretion, the teleport trap can exclude a category of creatures, such as an alignment, a type of creature, or creatures that carry a specific item or know a password (though this only works if the creature is teleporting out of the area, not into it). You select this option and the conditions at the time you cast the spell. Overly complicated conditions may cause the spell to fail entirely. Multiple castings of teleport trap can be linked to cover a larger area, allowing teleported creatures to be directed to a single point within the combined area of the spells.  Teleport trap can be made permanent at the cost of 7,000 gp. A single permanency spell can be used on all teleport traps that share a linked destination, but the gold piece cost must be paid for each individual spell.  The Pathfinders of the Grand Lodge make use of permanent teleport traps in several key locations, trapping would-be intruders in a small wing of jail cells. At least one crypt of the Whispering Tyrant makes use of the spell as well, trapping grave robbers in coffin-sized stone cysts, there to die a slow and agonizing death from thirst and starvation.","Inner Sea World Guide"
"Unbreakable Heart","enchantment","compulsion","mind-affecting","bard 1, cleric/oracle 1, paladin 1, ranger 1, witch 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","1 creature","","1 round/level","0","0","Will negates (harmless)","yes (harmless)","The target creature gains a +4 morale bonus on saving throws against mind-affecting effects that rely on negative emotions (such as crushing despair, rage, or fear effects) or that would force him to harm an ally (such as confusion). If the target is already under such an effect when receiving this spell, that effect is suppressed for the duration of this spell. It does not affect mind-affecting effects based on positive emotions (such as good hope or the inspire courage bard ability). A creature can still be charmed or otherwise magically controlled while under this spell's effects, but if such a creature ever receives a new saving throw against that effect as a result of being ordered to attempt to harm or otherwise oppose a true ally, he can roll that saving throw twice and take the better result as his actual roll. Calm emotions counters and dispels unbreakable heart.","Inner Sea World Guide"
"Vision of Lamashtu","illusion","phantasm","mind-affecting, evil","cleric/oracle 7, inquisitor 6, witch 7","10 minutes (see text)","V, S","0","unlimited","","","one living creature","instantaneous","0","0","Will negates (see text)","yes","This spell functions exactly as the spell nightmare. In addition to the effects of that spell, you can cause a second spell to be delivered when the target wakes at the nightmare's conclusion.  You must have this second spell prepared, and it must be cast immediately after vision of Lamashtu (effectively adding the two spells' casting times). This second spell ""rides along"" with the nightmare, affecting the target as soon as it wakes from its fitful sleep. Any spell can be sent along with the nightmare, so long as it is of 6th level or lower, affects one target (which is always the nightmare's recipient), and does not deal hit point damage. The second spell's range is irrelevant for the purposes of vision of Lamashtu, and even touch attacks can be delivered in this manner (you must still make a successful touch attack in order to affect the target, though, with the act of touching occurring within the context of the victim's nightmare). The target is allowed to save against the second spell if a save is allowed. For example, a cleric of Lamashtu could send bestow curse along as part of a vision of Lamashtu, but not blade barrier (affects an area), destruction (too high level), or inflict moderate wounds (deals hit point damage).","Inner Sea World Guide"
"Trail of the Rose","illusion","phantasm","","bard 2, cleric/oracle 2","1 standard action","S, V","0","touch","","","1 rose touched","1 hour/level (D)","1","0","no","no","This spell creates an illusory trail in the form of a misty and visible scent coming from the rose used as this spell's material component. When you cast this spell, the scent of the rose leaves a faint pink-tinged illusion that ripples and flows in the area. Only you and up to six creatures you designate upon casting the spell can see the illusion. To designate a creature, you must know it well. It is not enough simply to have met that creature once or heard of the creature.  When you move, this illusory scent leaves a trail, though there are no telltale signs of which direction you moved if creatures designated by this spell find a middle section of the trail. This is typically used to create backtracking method for the caster's handpicked allies, useful for navigating in and out of mazes or labyrinthine cave complexes without leaving behind an obvious trail.","Faiths Of Purity"
"Acidic Spray","conjuration","creation","acid","magus 5, sorcerer/wizard 5","1 standard action","V, S, M (a vial of acid worth 10 gp)","1","60 ft.","","60-ft. line","","instantaneous","0","0","Reflex partial (see text)","yes","A spray of acid erupts from your outstretched hand, dealing 1d6 points of acid damage per caster level (maximum 15d6) to each creature within its area (Reflex half ). This acid continues to burn for 1 round, dealing 1d6 points of acid damage per two caster levels (maximum 7d6) to any creature that failed its saving throw against the spell (a second Reflex save on the creature's turn negates this additional damage).","Ultimate Magic"
"Acute Senses","transmutation","","","alchemist 2, bard 2, inquisitor 2, ranger 2, psychic 2","1 standard action","V, S, M (a glass lens)","0","touch","","","creature touched","1 minute/level","0","0","Will negates (harmless)","yes","The target gains a +10 enhancement bonus on Perception checks. The bonus increases to +20 at caster level 8th, and +30 (the maximum) at caster level 16th.","Ultimate Magic"
"Age Resistance, Lesser","transmutation","","","alchemist 3, druid 4, sorcerer/wizard 4, witch 4, occultist 3, psychic 4","1 standard action","V, S","0","personal","","","you","24 hours","0","0","","","You ignore the physical detriments of being middle-aged. This spell does not cause you to look younger, nor does it prevent you from dying of old age, but as long as the spell is in effect, you ignore the -1 penalties to Strength, Dexterity, and Constitution that accrue once you become middle-aged. You retain the agerelated bonuses to Intelligence, Wisdom, and Charisma while under the effects of this spell. Additional penalties that you accrue upon becoming old or venerable apply in full.","Ultimate Magic"
"Age Resistance, Greater","transmutation","","","alchemist 5, druid 7, sorcerer/wizard 7, witch 7, occultist 5, psychic 7","1 standard action","V, S","0","personal","","","you","24 hours","0","0","","","This spell functions as lesser age resistance, except you ignore all Strength, Dexterity, and Constitution penalties gained from middle age, old age, and venerable age.","Ultimate Magic"
"Age Resistance","transmutation","","","alchemist 4, druid 6, sorcerer/wizard 6, witch 6, occultist 4, psychic 6","1 standard action","V, S","0","personal","","","you","24 hours","0","0","","","This spell functions as lesser age resistance, except you ignore the Strength, Dexterity, and Constitution penalties gained at middle age and old age.","Ultimate Magic"
"Allegro","transmutation","","","bard 2","1 standard action","V","0","personal","","","you","1 round/level (D) or until discharged","1","0","","","This spell allows you to act more swiftly while maintaining a bardic performance. You must already be maintaining a bardic performance before you can cast allegro. You gain the benefits of the spell haste for as long as you maintain that bardic performance. If you cease maintaining the bardic performance or it is interrupted, this spell's duration ends. As an immediate action while you are maintaining a bardic performance, you can dismiss allegro to reroll a Reflex save or Dexterity-based skill check-you must choose to reroll before the result of the original roll is known. You must take the result of the reroll, even if it's worse than the original roll. Allegro dispels and is dispelled by slow.","Ultimate Magic"
