"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Displacement","illusion","glamer","","bard 3, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, magus 3, occultist 3, psychic 3, mesmerist 3, spiritualist 3, medium 3","1 standard action","V, M (a small loop of leather)","0","touch","","","creature touched","1 round/level","1","0","Will negates (harmless)","yes (harmless)","The subject of this spell appears to be about 2 feet away from its true location. The creature benefits from a 50% miss chance as if it had total concealment. Unlike actual total concealment, displacement does not prevent enemies from targeting the creature normally. True seeing reveals its true location and negates the miss chance.","PFRPG Core"
"Disrupting Weapon","transmutation","","","cleric/oracle 5, inquisitor 5, spiritualist 5","1 standard action","V, S","0","touch","","","one melee weapon","1 round/level","0","0","Will negates (harmless, object); see text","yes (harmless, object)","This spell makes a melee weapon deadly to undead. Any undead creature with HD equal to or less than your caster level must succeed on a Will save or be destroyed utterly if struck in combat with this weapon. Spell resistance does not apply against the destruction effect.","PFRPG Core"
"Disrupt Undead","necromancy","","","sorcerer/wizard 0, inquisitor 0, magus 0","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","ray","","instantaneous","0","0","none","yes","You direct a ray of positive energy. You must make a ranged touch attack to hit, and if the ray hits an undead creature, it deals 1d6 points of damage to it.","PFRPG Core"
"Divination","divination","","","cleric/oracle 4, witch 4, inquisitor 4, shaman 4, psychic 4, spiritualist 4, medium 3","10 minutes","V, S, M (incense and an appropriate offering worth 25 gp)","1","personal","","","you","instantaneous","0","0","","","Similar to augury but more powerful, a divination spell can provide you with a useful piece of advice in reply to a question concerning a specific goal, event, or activity that is to occur within 1 week. The advice granted by the spell can be as simple as a short phrase, or it might take the form of a cryptic rhyme or omen. If your party doesn't act on the information, the conditions may change so that the information is no longer useful. The base chance for a correct divination is 70% + 1% per caster level, to a maximum of 90%. If the die roll fails, you know the spell failed, unless specific magic yielding false information is at work. As with augury, multiple divinations about the same topic by the same caster use the same dice result as the first divination spell and yield the same answer each time.","PFRPG Core"
"Divine Favor","evocation","","","cleric/oracle 1, paladin 1, inquisitor 1","1 standard action","V, S, DF","0","personal","","","you","1 minute","0","0","","","Calling upon the strength and wisdom of a deity, you gain a +1 luck bonus on attack and weapon damage rolls for every three caster levels you have (at least +1, maximum +3). The bonus doesn't apply to spell damage.","PFRPG Core"
"Divine Power","evocation","","","cleric/oracle 4, inquisitor 4, shaman 4","1 standard action","V, S, DF","0","personal","","","you","1 round/level","0","0","","","Calling upon the divine power of your patron, you imbue yourself with strength and skill in combat. You gain a +1 luck bonus on attack rolls, weapon damage rolls, Strength checks, and Strength-based skill checks for every three caster levels you have (maximum +6). You also gain 1 temporary hit point per caster level. Whenever you make a full-attack action, you can make an additional attack at your full base attack bonus, plus any appropriate modifiers. This additional attack is not cumulative with similar effects, such as haste or weapons with the speed special ability.","PFRPG Core"
"Dominate Animal","enchantment","compulsion","mind-affecting","druid 3, shaman 3, psychic 4, mesmerist 3","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one animal","1 round/level","0","0","Will negates","yes","This spell allows you to enchant the targeted animal and direct it with simple commands such as ""Attack,"" ""Run,"" and ""Fetch."" Suicidal or self-destructive commands (including an order to attack a creature two or more size categories larger than the dominated animal) are simply ignored. Dominate animal establishes a mental link between you and the subject creature. The animal can be directed by silent mental command as long as it remains in range. You need not see the creature to control it. You do not receive direct sensory input from the creature, but you know what it is experiencing. Because you are directing the animal with your own intelligence, it may be able to undertake actions normally beyond its own comprehension. You need not concentrate exclusively on controlling the creature unless you are trying to direct it to do something it normally couldn't do. Changing your instructions or giving a dominated creature a new command is the equivalent of redirecting a spell, so it is a move action.","PFRPG Core"
"Dominate Monster","enchantment","compulsion","mind-affecting","sorcerer/wizard 9, summoner/unchained summoner 6, witch 9, psychic 9","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level","0","0","Will negates","yes","This spell functions like dominate person, except that the spell is not restricted by creature type.","PFRPG Core"
"Dominate Person","enchantment","compulsion","mind-affecting","bard 4, sorcerer/wizard 5, witch 5, shaman 5, occultist 5, psychic 5, mesmerist 4, spiritualist 5","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid","1 day/level","0","0","Will negates","yes","You can control the actions of any humanoid creature through a telepathic link that you establish with the subject's mind. If you and the subject have a common language, you can generally force the subject to perform as you desire, within the limits of its abilities. If no common language exists, you can communicate only basic commands, such as ""Come here,"" ""Go there,"" ""Fight,"" and ""Stand still."" You know what the subject is experiencing, but you do not receive direct sensory input from it, nor can it communicate with you telepathically. Once you have given a dominated creature a command, it continues to attempt to carry out that command to the exclusion of all other activities except those necessary for day-to-day survival (such as sleeping, eating, and so forth). Because of this limited range of activity, a Sense Motive check against DC 15 (rather than DC 25) can determine that the subject's behavior is being influenced by an enchantment effect (see the Sense Motive skill description). Changing your orders or giving a dominated creature a new command is a move action. By concentrating fully on the spell (a standard action), you can receive full sensory input as interpreted by the mind of the subject, though it still can't communicate with you. You can't actually see through the subject's eyes, so it's not as good as being there yourself, but you still get a good idea of what's going on. Subjects resist this control, and any subject forced to take actions against its nature receives a new saving throw with a +2 bonus. Obviously self-destructive orders are not carried out. Once control is established, the range at which it can be exercised is unlimited, as long as you and the subject are on the same plane. You need not see the subject to control it. If you don't spend at least 1 round concentrating on the spell each day, the subject receives a new saving throw to throw off the domination. Protection from evil or a similar spell can prevent you from exercising control or using the telepathic link while the subject is so warded, but such an effect does not automatically dispel it.","PFRPG Core"
"Doom","necromancy","","emotion, fear, mind-affecting","antipaladin 1, cleric/oracle 1, inquisitor 1, shaman 1, mesmerist 1, spiritualist 1","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one living creature","1 min./level","0","0","Will negates","yes","This spell fills a single subject with a feeling of horrible dread that causes it to become shaken.","PFRPG Core"
"Dream","illusion","phantasm","mind-affecting","bard 5, sorcerer/wizard 5, alchemist 5, psychic 4, mesmerist 4, spiritualist 5, medium 3","1 minute","V, S","0","unlimited","","","one living creature touched","see text","0","0","none","yes","You, or a messenger you touch, send a message to others in the form of a dream. At the beginning of the spell, you must name the recipient or identify him or her by some title that leaves no doubt as to identity. The messenger then enters a trance, appears in the intended recipient's dream, and delivers the message. The message can be of any length, and the recipient remembers it perfectly upon waking. The communication is one-way. The recipient cannot ask questions or offer information, nor can the messenger gain any information by observing the dreams of the recipient.  Once the message is delivered, the messenger's mind returns instantly to its body. The duration of the spell is the time required for the messenger to enter the recipient's dream and deliver the message.  If the recipient is awake when the spell begins, the messenger can choose to wake up (ending the spell) or remain in the trance.  The messenger can remain in the trance until the recipient goes to sleep, then enter the recipient's dream and deliver the message as normal. A messenger that is disturbed during the trance comes awake, ending the spell.  Creatures who don't sleep or don't dream cannot be contacted by this spell.  The messenger is unaware of its own surroundings or of the activities around it while in the trance. It is defenseless both physically and mentally (always failing any saving throw) while in the trance.","PFRPG Core"
"Eagle's Splendor","transmutation","","","bard 2, cleric/oracle 2, paladin 2, sorcerer/wizard 2, alchemist 2, summoner/unchained summoner 2, antipaladin 2, bloodrager 2, shaman 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S, M/DF (feathers or droppings from an eagle)","0","touch","","","creature touched","1 min./level","0","0","Will negates (harmless)","yes","The transmuted creature becomes more poised, articulate, and personally forceful. The spell grants a +4 enhancement bonus to Charisma, adding the usual benefits to Charisma-based skill checks and other uses of the Charisma modifier. Bards, paladins, and sorcerers (and other spellcasters who rely on Charisma) affected by this spell do not gain any additional bonus spells for the increased Charisma, but the save DCs for spells they cast while under this spell's effect do increase.","PFRPG Core"
"Eagle's Splendor, Mass","transmutation","","","bard 6, cleric/oracle 6, sorcerer/wizard 6, summoner 4, shaman 6, psychic 6, unchained summoner 6","1 standard action","V, S, M/DF (feathers or droppings from an eagle)","0","close (25 ft. + 5 ft./2 levels)","","","One creature/level, no two of which can be more than 30 ft. apart","1 min./level","0","0","Will negates (harmless)","yes","This spell functions like eagle's splendor, except that it affects multiple creatures.","PFRPG Core"
"Earthquake","evocation","","earth","cleric/oracle 8, druid 8, shaman 8, psychic 8","1 standard action","V, S, DF","0","long (400 ft. + 40 ft./level)","80-ft.-radius spread (S)","","","1 round","0","1","see text","no","When you cast earthquake, an intense but highly localized tremor rips the ground. The powerful shockwave created by this spell knocks creatures down, collapses structures, opens cracks in the ground, and more. The effect lasts for 1 round, during which time creatures on the ground can't move or attack. A spellcaster on the ground must make a concentration check (DC 20 + spell level) or lose any spell he or she tries to cast. The earthquake affects all terrain, vegetation, structures, and creatures in the area. The specific effect of an earthquake spell depends on the nature of the terrain where it is cast.  Cave, Cavern, or Tunnel: The roof collapses, dealing 8d6 points of damage to any creature caught under the cave-in (Reflex DC 15 half) and pinning that creature beneath the rubble (see below). An earthquake cast on the roof of a very large cavern could also endanger those outside the actual area but below the falling debris and rubble.  Cliffs: Earthquake causes a cliff to crumble, creating a landslide that travels horizontally as far as it falls vertically. Any creature in the path takes 8d6 points of bludgeoning damage (Reflex DC 15 half ) and is pinned beneath the rubble (see below).  Open Ground: Each creature standing in the area must make a DC 15 Reflex save or fall down. Fissures open in the earth, and every creature on the ground has a 25% chance to fall into one (Reflex DC 20 to avoid a fissure). The fissures are 40 feet deep. At the end of the spell, all fissures grind shut. Treat all trapped creatures as if they were in the bury zone of an avalanche, trapped without air (see Chapter 13 for more details).  Structure: Any structure standing on open ground takes 100 points of damage, enough to collapse a typical wooden or masonry building, but not a structure built of stone or reinforced masonry.  Hardness does not reduce this damage, nor is it halved as damage dealt to objects normally is. Any creature caught inside a collapsing structure takes 8d6 points of bludgeoning damage (Reflex DC 15 half ) and is pinned beneath the rubble (see below).  River, Lake, or Marsh: Fissures open under the water, draining away the water from that area and forming muddy ground. Soggy marsh or swampland becomes quicksand for the duration of the spell, sucking down creatures and structures. Each creature in the area must make a DC 15 Reflex save or sink down in the mud and quicksand. At the end of the spell, the rest of the body of water rushes in to replace the drained water, possibly drowning those caught in the mud.  Pinned Beneath Rubble: Any creature pinned beneath rubble takes 1d6 points of nonlethal damage per minute while pinned. If a pinned character falls unconscious, he or she must make a DC 15 Constitution check or take 1d6 points of lethal damage each minute thereafter until freed or dead.","PFRPG Core"
"Elemental Body I","transmutation","polymorph","","sorcerer/wizard 4, alchemist 4, magus 4, bloodrager 4","1 standard action","V, S, M (the element you plan to assume)","0","personal","","","you","1 min/level","1","0","","","When you cast this spell, you can assume the form of a Small air, earth, fire, or water elemental. The abilities you gain depend upon the type of elemental into which you change. Elemental abilities based on size, such as burn, vortex, and whirlwind, use the size of the elemental you transform into to determine their effect. Air elemental: If the form you take is that of a Small air elemental, you gain a +2 size bonus to your Dexterity and a +2 natural armor bonus. You also gain fly 60 feet (perfect), darkvision 60 feet, and the ability to create a whirlwind. Earth elemental: If the form you take is that of a Small earth elemental, you gain a +2 size bonus to your Strength and a +4 natural armor bonus. You also gain darkvision 60 feet, the push ability, and the ability to earth glide. Fire elemental: If the form you take is that of a Small fire elemental, you gain a +2 size bonus to your Dexterity and a +2 natural armor bonus. You gain darkvision 60 feet, resist fire 20, vulnerability to cold, and the burn ability. Water elemental: If the form you take is that of a Small water elemental, you gain a +2 size bonus to your Constitution and a +4 natural armor bonus. You also gain swim 60 feet, darkvision 60 feet, the ability to create a vortex, and the ability to breathe water.","PFRPG Core"
"Elemental Body II","transmutation","polymorph","","sorcerer/wizard 5, alchemist 5, magus 5","1 standard action","V, S, M (the element you plan to assume)","0","personal","","","you","1 min/level","1","0","","","This spell functions as elemental body I, except that it also allows you to assume the form of a Medium air, earth, fire, or water elemental. The abilities you gain depend upon the elemental. Air elemental: As elemental body I except that you gain a +4 size bonus to your Dexterity and a +3 natural armor bonus. Earth elemental: As elemental body I except that you gain a +4 size bonus to your Strength and a +5 natural armor bonus. Fire elemental: As elemental body I except that you gain a +4 size bonus to your Dexterity and a +3 natural armor bonus. Water elemental: As elemental body I except that you gain a +4 size bonus to your Constitution and a +5 natural armor bonus.","PFRPG Core"
"Elemental Body III","transmutation","polymorph","","sorcerer/wizard 6, alchemist 6, magus 6","1 standard action","V, S, M (the element you plan to assume)","0","personal","","","you","1 min/level","1","0","","","This spell functions as elemental body II, except that it also allows you to assume the form of a Large air, earth, fire, or water elemental. The abilities you gain depend upon the type of elemental into which you change. You are also immune to critical hits and sneak attacks while in elemental form. Air elemental: As elemental body I except that you gain a +2 size bonus to your Strength, +4 size bonus to your Dexterity, and a +4 natural armor bonus. Earth elemental: As elemental body I except that you gain a +6 size bonus to your Strength, a -2 penalty on your Dexterity, a +2 size bonus to your Constitution, and a +6 natural armor bonus. Fire elemental: As elemental body I except that you gain a +4 size bonus to your Dexterity, a +2 size bonus to your Constitution, and a +4 natural armor bonus. Water elemental: As elemental body I except that you gain a +2 size bonus to your Strength, a -2 penalty on your Dexterity, a +6 size bonus to your Constitution, and a +6 natural armor bonus.","PFRPG Core"
"Elemental Body IV","transmutation","polymorph","","sorcerer/wizard 7","1 standard action","V, S, M (the element you plan to assume)","0","personal","","","you","1 min/level","1","0","","","This spell functions as elemental body III, except that it also allows you to assume the form of a Huge air, earth, fire, or water elemental. The abilities you gain depend upon the type of elemental into which you change. You are also immune to critical hits and sneak attacks while in elemental form and gain DR 5/-. Air elemental: As elemental body I except that you gain a +4 size bonus to your Strength, +6 size bonus to your Dexterity, and a +4 natural armor bonus. You also gain fly 120 feet (perfect). Earth elemental: As elemental body I except that you gain a +8 size bonus to your Strength, a -2 penalty on your Dexterity, a +4 size bonus to your Constitution, and a +6 natural armor bonus. Fire elemental: As elemental body I except that you gain a +6 size bonus to your Dexterity, a +4 size bonus to your Constitution, and a +4 natural armor bonus. Water elemental: As elemental body I except that you gain a +4 size bonus to your Strength, a -2 penalty on your Dexterity, a +8 size bonus to your Constitution, and a +6 natural armor bonus. You also gain swim 120 feet.","PFRPG Core"
"Elemental Swarm","conjuration","summoning","see text","druid 9, witch 9, shaman 9","10 minutes","V, S","0","medium (100 ft. + 10 ft./level)","","two or more summoned creatures, no two of which can be more than 30 ft. apart","","10 min./level","1","0","none","no","This spell opens a portal to an Elemental Plane and summons elementals from it. A druid can choose any plane (Air, Earth, Fire, or Water); a cleric opens a portal to the plane matching his domain.  When the spell is complete, 2d4 Large elementals appear. Ten minutes later, 1d4 Huge elementals appear. Ten minutes after that, one greater elemental appears. Each elemental has maximum hit points per HD. Once these creatures appear, they serve you for the duration of the spell.  The elementals obey you explicitly and never attack you, even if someone else manages to gain control over them. You do not need to concentrate to maintain control over the elementals. You can dismiss them singly or in groups at any time.  When you use a summoning spell to summon an air, earth, fire, or water creature, it is a spell of that type.","PFRPG Core"
"Endure Elements","abjuration","","","cleric/oracle 1, druid 1, paladin 1, ranger 1, sorcerer/wizard 1, alchemist 1, summoner/unchained summoner 1, bloodrager 1, shaman 1, psychic 1, spiritualist 1","1 standard action","V, S","0","touch","","","creature touched","24 hours","0","0","Will negates (harmless)","yes (harmless)","A creature protected by endure elements suffers no harm from being in a hot or cold environment. It can exist comfortably in conditions between -50 and 140 degrees Fahrenheit without having to make Fortitude saves. The creature's equipment is likewise protected.  Endure elements doesn't provide any protection from fire or cold damage, nor does it protect against other environmental hazards such as smoke, lack of air, and so forth.","PFRPG Core"
"Energy Drain","necromancy","","","cleric/oracle 9, sorcerer/wizard 9, shaman 9","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","ray of negative energy","","instantaneous","0","0","Fortitude partial; see text for enervation","yes","This spell functions like enervation, except that the creature struck gains 2d4 temporary negative levels. Twenty-four hours after gaining them, the subject must make a Fortitude saving throw (DC = energy drain spell's save DC) for each negative level. If the save succeeds, that negative level is removed. If it fails, that negative level becomes permanent. An undead creature struck by the ray gains 2d4x5 temporary hit points for 1 hour.","PFRPG Core"
"Enervation","necromancy","","","sorcerer/wizard 4, witch 4, bloodrager 4, mesmerist 4, spiritualist 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","ray of negative energy","","instantaneous","0","0","none","yes","You point your finger and fire a black ray of negative energy that suppresses the life force of any living creature it strikes. You must make a ranged touch attack to hit. If you hit, the subject gains 1d4 temporary negative levels (see Appendix 1). Negative levels stack.  Assuming the subject survives, it regains lost levels after a number of hours equal to your caster level (maximum 15 hours).  Usually, negative levels have a chance of becoming permanent, but the negative levels from enervation don't last long enough to do so.  An undead creature struck by the ray gains 1d4 x 5 temporary hit points for 1 hour.","PFRPG Core"
"Enlarge Person","transmutation","","","sorcerer/wizard 1, alchemist 1, summoner/unchained summoner 1, witch 1, magus 1, bloodrager 1, occultist 1, psychic 1, medium 1","1 round","V, S, M (powdered iron)","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid creature","1 min./level (D)","1","0","Fortitude negates","yes","This spell causes instant growth of a humanoid creature, doubling its height and multiplying its weight by 8. This increase changes the creature's size category to the next larger one. The target gains a +2 size bonus to Strength, a -2 size penalty to Dexterity (to a minimum of 1), and a -1 penalty on attack rolls and AC due to its increased size.  A humanoid creature whose size increases to Large has a space of 10 feet and a natural reach of 10 feet. This spell does not change the target's speed.  If insufficient room is available for the desired growth, the creature attains the maximum possible size and may make a Strength check (using its increased Strength) to burst any enclosures in the process. If it fails, it is constrained without harm by the materials enclosing it-the spell cannot be used to crush a creature by increasing its size.  All equipment worn or carried by a creature is similarly enlarged by the spell. Melee weapons affected by this spell deal more damage (see page 145). Other magical properties are not affected by this spell. Any enlarged item that leaves an enlarged creature's possession (including a projectile or thrown weapon) instantly returns to its normal size. This means that thrown and projectile weapons deal their normal damage. Magical properties of enlarged items are not increased by this spell.  Multiple magical effects that increase size do not stack.  Enlarge person counters and dispels reduce person.  Enlarge person can be made permanent with a permanency spell.","PFRPG Core"
"Enlarge Person, Mass","transmutation","","","sorcerer/wizard 4, summoner 3, bloodrager 4, psychic 4, unchained summoner 4","1 round","V, S, M (powdered iron)","0","close (25 ft. + 5 ft./2 levels)","","","One humanoid creature/level, no two of which can be more than 30 ft. apart","1 min./level","1","0","Fortitude negates","yes","This spell functions like enlarge person, except that it affects multiple creatures.","PFRPG Core"
"Entangle","transmutation","","","druid 1, ranger 1, shaman 1","1 standard action","V, S, DF","0","long (400 ft. + 40 ft./level)","plants in a 40-ft.-radius spread","","","1 min./level (D)","1","0","Reflex partial; see text","no","This spell causes tall grass, weeds, and other plants to wrap around creatures in the area of effect or those that enter the area. Creatures that fail their save gain the entangled condition. Creatures that make their save can move as normal, but those that remain in the area must save again at the end of your turn. Creatures that move into the area must save immediately. Those that fail must end their movement and gain the entangled condition. Entangled creatures can attempt to break free as a move action, making a Strength or Escape Artist check. The DC for this check is equal to the DC of the spell. The entire area of effect is considered difficult terrain while the effect lasts.  If the plants in the area are covered in thorns, those in the area take 1 point of damage each time they fail a save against the entangle or fail a check made to break free. Other effects, depending on the local plants, might be possible at GM discretion.","PFRPG Core"
